task,loss
anllo2024weird,0.386334627866745
bavard2021range,0.472857803106308
busch2024navon,0.3213282525539398
busch2024stroop,0.17903411388397217
castrorodrigues2022twostep,0.24478936195373535
fan2022trait,0.2643652856349945
franke2024bayesian,0.8120431900024414
frankedegen2016reasoning,0.8304679989814758
guenther2020ts,0.3739364445209503
guenther2023grammaticality,0.3624197840690613
palminteri2017confirmation,0.47648322582244873
rutledge2023happiness,1.3352231979370117
shahar2019twosteptask,0.4658239185810089
spektor2024lossaversion,0.5153856873512268
tsvilodub2023xorsome,3.039694309234619
vandendriessche2022depression,0.543454110622406
xu2023augmenting,0.6985912322998047
zika2023traitanxiety,3.29386305809021
