task,loss
anllo2024weird,0.45203596353530884
bavard2021range,0.5234511494636536
busch2024navon,0.36773189902305603
busch2024stroop,0.20552466809749603
castrorodrigues2022twostep,0.24676726758480072
fan2022trait,0.4030877649784088
franke2024bayesian,1.065161108970642
frankedegen2016reasoning,0.974582314491272
guenther2020ts,0.33743879199028015
guenther2023grammaticality,0.32445281744003296
palminteri2017confirmation,0.5797843933105469
rutledge2023happiness,1.3934372663497925
shahar2019twosteptask,0.5299229621887207
spektor2024lossaversion,0.5341936349868774
tsvilodub2023xorsome,2.965207099914551
vandendriessche2022depression,0.5737124085426331
xu2023augmenting,0.6846659183502197
zika2023traitanxiety,3.473625898361206
