task,loss
anllo2024weird,0.4595605731010437
bavard2021range,0.5245456695556641
busch2024navon,0.413013756275177
busch2024stroop,0.2009601593017578
castrorodrigues2022twostep,0.2609265148639679
fan2022trait,0.3902958333492279
franke2024bayesian,1.0833218097686768
frankedegen2016reasoning,1.1425936222076416
guenther2020ts,0.3627167344093323
guenther2023grammaticality,0.34595775604248047
palminteri2017confirmation,0.613411545753479
rutledge2023happiness,1.390695571899414
shahar2019twosteptask,0.5452552437782288
spektor2024lossaversion,0.5330289006233215
tsvilodub2023xorsome,3.0645675659179688
vandendriessche2022depression,0.6321327090263367
xu2023augmenting,0.6942344903945923
zika2023traitanxiety,3.510369300842285
